정류장번호,정류장명,위도,경도,정보수집일,모바일단축번호,도시코드,도시명,관리도시명,도로명 주소
GGB233001311,수원여대혜란캠퍼스,37.2026167,126.9327333,2023-10-16,36076,31240,경기도 화성시,경기,경기 화성시 비봉면 청요리 595-4
GGB233001312,수원여대혜란캠퍼스,37.2026,126.93305,2023-10-16,36075,31240,경기도 화성시,경기,경기 화성시 봉담읍 상기리 산 149-1
GGB233001313,청요리,37.2031333,126.8953,2023-10-16,37226,31240,경기도 화성시,경기,경기 화성시 석우동 65
GGB233001314,가골입구앞,37.2022333,126.8911167,2023-10-16,36712,31240,경기도 화성시,경기,경기 화성시 장지동 1098
GGB233001315,청요2리,37.2030667,126.8948,2023-10-16,37227,31240,경기도 화성시,경기,경기 화성시 비봉면 청요리 587-5
GGB233001318,남양중고교입구,37.2043667,126.82225,2023-10-16,36023,31240,경기도 화성시,경기,경기 화성시 남양읍 남양리 2339
GGB233001319,한국제지,37.15595,127.10855,2023-10-16,37509,31240,경기도 화성시,경기,경기 화성시 비봉면 청요리 595-7
GGB233001320,장지동,37.1556333,127.11535,2023-10-16,37508,31240,경기도 화성시,경기,경기 화성시 장지동 1094
GGB233001321,한원IC,37.1528167,127.1220833,2023-10-16,36945,31240,경기도 화성시,경기,경기 화성시 장지동 796-8
GGB233001322,한국제지,37.1556833,127.10855,2023-10-16,36944,31240,경기도 화성시,경기,경기 화성시 장지동 1043
GGB233001323,꽃가마약수터,37.1586,127.1009333,2023-10-16,36943,31240,경기도 화성시,경기,경기 화성시 양감면 사창리 76-11
GGB233001324,길성리,37.1215667,126.9620833,2023-10-16,37376,31240,경기도 화성시,경기,경기 화성시 향남읍 길성리 326
GGB233001325,사창2리.요골,37.1073333,126.9712,2023-10-16,37377,31240,경기도 화성시,경기,경기 화성시 장지동 1099
GGB233001326,상두1리,37.1058667,126.9512,2023-10-16,36949,31240,경기도 화성시,경기,경기 화성시 봉담읍 상리 223-11
GGB233001327,상두1리,37.1057,126.9513667,2023-10-16,37507,31240,경기도 화성시,경기,경기 화성시 향남읍 상두리 271-2
GGB233001329,한강CM,37.1966833,127.0067167,2023-10-16,36294,31240,경기도 화성시,경기,경기 화성시 향남읍 상두리 산 22-2
GGB233001330,한강CM,37.1959167,127.0066167,2023-10-16,36295,31240,경기도 화성시,경기,경기 화성시 안녕동 135-117
GGB233001331,광산,37.2252667,126.93665,2023-10-16,36976,31240,경기도 화성시,경기,경기 화성시 안녕동 128-23
GGB233001332,광산,37.2253333,126.93675,2023-10-16,37505,31240,경기도 화성시,경기,경기 화성시 서신면 전곡리 456-7
GGB233001335,봉화산입구,37.18865,126.6922,2023-10-16,37504,31240,경기도 화성시,경기,경기 화성시 팔탄면 하저리 산 6-6
GGB233001336,내리사거리,37.2273833,126.9303,2023-10-16,37503,31240,경기도 화성시,경기,경기 화성시 봉담읍 내리 244-25
GGB233001337,내리,37.2311167,126.9340333,2023-10-16,36975,31240,경기도 화성시,경기,경기 화성시 봉담읍 상리 223-23
GGB233001338,우신공업앞,37.1935333,126.8740333,2023-10-16,36974,31240,경기도 화성시,경기,경기 화성시 봉담읍 내리 328-9
GGB233001339,우신공업앞,37.19345,126.8741,2023-10-16,36973,31240,경기도 화성시,경기,경기 화성시 팔탄면 하저리 692
GGB233001340,하저리마을회관,37.1897667,126.8711833,2023-10-16,37502,31240,경기도 화성시,경기,경기 화성시 봉담읍 상리 25-22
GGB233001341,중흥S클래스,37.2194333,126.9459833,2023-10-16,55705,31240,경기도 화성시,경기,경기 화성시 봉담읍 상리 712
GGB233001342,중흥S클래스,37.21965,126.9460333,2023-10-16,55706,31240,경기도 화성시,경기,경기 화성시 팔탄면 하저리 산 5-2
GGB233001343,봉담한신아파트후문,37.2155,126.9490667,2023-10-16,36221,31240,경기도 화성시,경기,경기 화성시 봉담읍 상리 637-11
GGB233001344,계향리,37.1488333,126.9842,2023-10-16,36242,31240,경기도 화성시,경기,경기 화성시 정남면 계향리 543-4
GGB233001345,계향리,37.1488833,126.9842667,2023-10-16,36244,31240,경기도 화성시,경기,경기 화성시 정남면 계향리 529
GGB233001346,계양리(마을회관),37.1454167,126.9853167,2023-10-16,37528,31240,경기도 화성시,경기,경기 화성시 정남면 계향리 529
GGB233001347,계양리(마을회관),37.1453,126.9854,2023-10-16,36970,31240,경기도 화성시,경기,경기 화성시 정남면 계향리 549-1
GGB233001348,삼일화학,37.1419,126.9863333,2023-10-16,36257,31240,경기도 화성시,경기,경기 화성시 정남면 귀래리 562-25
GGB233001349,삼일화학,37.1420667,126.9863667,2023-10-16,36258,31240,경기도 화성시,경기,경기 화성시 정남면 귀래리 산 28-5
GGB233001351,멱우1리,37.10605,126.8078167,2023-10-16,37607,31240,경기도 화성시,경기,경기 화성시 우정읍 멱우리 243-7
GGB233001352,멱우1리,37.1060667,126.80795,2023-10-16,37527,31240,경기도 화성시,경기,경기 화성시 우정읍 멱우리 246-4
GGB233001353,월문리,37.1195167,126.8690167,2023-10-16,36934,31240,경기도 화성시,경기,경기 화성시 팔탄면 월문리 97-2
GGB233001354,서근리,37.1262667,126.85755,2023-10-16,36933,31240,경기도 화성시,경기,경기 화성시 팔탄면 서근리 229-7
GGB233001355,서근리(느락골),37.1280833,126.8503833,2023-10-16,36932,31240,경기도 화성시,경기,경기 화성시 우정읍 매향리 721-33
GGB233001356,석포삼거리,37.1308667,126.8438667,2023-10-16,37526,31240,경기도 화성시,경기,경기 화성시 우정읍 화산리 174-3
GGB233001357,석천3리,37.0429667,126.7707167,2023-10-16,36956,31240,경기도 화성시,경기,경기 화성시 팔탄면 서근리 50-3
GGB233001358,조암하수처리장,37.0774167,126.7901667,2023-10-16,37392,31240,경기도 화성시,경기,경기 화성시 우정읍 석천리 산 163-4
GGB233001359,석천4리종점,37.0399,126.77095,2023-10-16,36955,31240,경기도 화성시,경기,경기 화성시 팔탄면 서근리 168
GGB233001360,화산2리마을회관,37.0713167,126.7909833,2023-10-16,37391,31240,경기도 화성시,경기,경기 화성시 우정읍 석천리 958-17
GGB233001361,장포정원주택,37.06715,126.7902167,2023-10-16,37525,31240,경기도 화성시,경기,경기 화성시 우정읍 석천리 732-2
GGB233001362,산호아파트,37.0749833,126.8168667,2023-10-16,37524,31240,경기도 화성시,경기,경기 화성시 우정읍 화산리 1179-1
GGB233001364,농장축산,37.0383333,126.7742833,2023-10-16,36582,31240,경기도 화성시,경기,경기 화성시 우정읍 화산리 520-7
GGB233001365,석천리,37.0422833,126.77735,2023-10-16,36954,31240,경기도 화성시,경기,경기 화성시 장안면 사곡리 산 46-5
GGB233001366,장안초등학교,37.0849167,126.8236167,2023-10-16,37389,31240,경기도 화성시,경기,경기 화성시 우정읍 석천리 414-1
GGB233001367,돌담학습체험장,37.0462333,126.781,2023-10-16,36953,31240,경기도 화성시,경기,경기 화성시 장안면 어은리 815
GGB233001368,목조마을,37.0512667,126.7864167,2023-10-16,37522,31240,경기도 화성시,경기,경기 화성시 우정읍 석천리 52-16
GGB233001369,석천1리마을회관,37.0534,126.7878,2023-10-16,37521,31240,경기도 화성시,경기,경기 화성시 우정읍 석천리 1008-1
GGB233001370,석천초등학교,37.0549667,126.7897833,2023-10-16,36952,31240,경기도 화성시,경기,경기 화성시 우정읍 석천리 55
GGB233001371,장짐교차로,37.1356167,126.9113,2023-10-16,37273,31240,경기도 화성시,경기,경기 화성시 우정읍 매향리 388-15
GGB233001372,제이마트앞,37.1627167,127.0136333,2023-10-16,36568,31240,경기도 화성시,경기,경기 화성시 향남읍 장짐리 273-13
GGB233001373,황새말앞,37.1492,126.9823833,2023-10-16,55699,31240,경기도 화성시,경기,경기 화성시 정남면 고지리 22-4
GGB233001374,황새말앞,37.1491333,126.9825833,2023-10-16,55700,31240,경기도 화성시,경기,경기 화성시 정남면 계향리 463-1
GGB233001377,노루물입구,37.0531333,126.7631167,2023-10-16,37388,31240,경기도 화성시,경기,경기 화성시 정남면 계향리 463-1
GGB233001378,매향3리회센터,37.0552167,126.7574,2023-10-16,37518,31240,경기도 화성시,경기,경기 화성시 우정읍 매향리 67-8
GGB233001380,노루물입구,37.053,126.7629667,2023-10-16,36990,31240,경기도 화성시,경기,경기 화성시 우정읍 석천리 2-8
GGB233001381,석포5리마을회관,37.14525,126.8406833,2023-10-16,36928,31240,경기도 화성시,경기,경기 화성시 장안면 석포리 687-63
GGB233001382,석포5리.방농장,37.1432167,126.842,2023-10-16,36927,31240,경기도 화성시,경기,경기 화성시 장안면 석포리 687-67
GGB233001383,두레자연중고등학교,37.0562,126.7954,2023-10-16,36951,31240,경기도 화성시,경기,경기 화성시 우정읍 매향리 386-2
GGB233001384,두레자연중고교,37.0561667,126.7956167,2023-10-16,36950,31240,경기도 화성시,경기,경기 화성시 우정읍 석천리 산 55-10
GGB233001385,석포산업단지,37.1406833,126.8388833,2023-10-16,36926,31240,경기도 화성시,경기,경기 화성시 향남읍 행정리 526-4
GGB233001387,어은삼거리,37.0863,126.8267667,2023-10-16,37593,31240,경기도 화성시,경기,경기 화성시 향남읍 제암리 478-27
GGB233001388,제암리,37.1240333,126.8962833,2023-10-16,37231,31240,경기도 화성시,경기,경기 화성시 우정읍 원안리 286-3
GGB233001389,백토리상공회의소,37.1306833,126.9302667,2023-10-16,37545,31240,경기도 화성시,경기,경기 화성시 장안면 석포리 산 12-39
GGB233001390,원안3리,37.0968333,126.7858667,2023-10-16,37544,31240,경기도 화성시,경기,경기 화성시 장안면 어은리 400
GGB233001391,원안2리,37.1006167,126.7862667,2023-10-16,37543,31240,경기도 화성시,경기,경기 화성시 우정읍 원안리 산 43-3
GGB233001393,복지회관,37.1002333,126.7837167,2023-10-16,36724,31240,경기도 화성시,경기,경기 화성시 향남읍 제암리 269-4
GGB233001394,발안만세시장,37.1325667,126.90845,2023-10-16,36925,31240,경기도 화성시,경기,경기 화성시 우정읍 화수리 391
GGB233001395,제암리,37.1242,126.8962167,2023-10-16,37230,31240,경기도 화성시,경기,경기 화성시 향남읍 평리 89-15
GGB233001396,거물마을,37.1033167,126.779,2023-10-16,36968,31240,경기도 화성시,경기,경기 화성시 우정읍 원안리 904-2
GGB233001397,원안1리종점,37.1056833,126.7768667,2023-10-16,36967,31240,경기도 화성시,경기,경기 화성시 우정읍 원안리 904-2
GGB233001398,거물마을,37.1033667,126.7788833,2023-10-16,36966,31240,경기도 화성시,경기,경기 화성시 장안면 금의리 산 13-7
GGB233001399,복지회관,37.1002,126.7836667,2023-10-16,36723,31240,경기도 화성시,경기,경기 화성시 우정읍 화수리 산 85-1
GGB233001400,관음사입구,37.1016833,126.79745,2023-10-16,36720,31240,경기도 화성시,경기,경기 화성시 우정읍 원안리 418
GGB233001401,금의2리,37.11655,126.8164167,2023-10-16,36965,31240,경기도 화성시,경기,경기 화성시 장안면 금의리 산13-7
GGB233001402,해창1리.우리꽃식물원,37.1130333,126.882,2023-10-16,37206,31240,경기도 화성시,경기,경기 화성시 장안면 석포리 산 335
GGB233001403,석포2리,37.1263333,126.8349667,2023-10-16,37542,31240,경기도 화성시,경기,경기 화성시 팔탄면 매곡리 180-3
GGB233001404,유일병원,37.2172167,126.8323,2023-10-16,36719,31240,경기도 화성시,경기,경기 화성시 우정읍 화수리 산 85-1
GGB233001405,만세길방문자센터.화수2리,37.1091667,126.7996333,2023-10-16,36964,31240,경기도 화성시,경기,경기 화성시 우정읍 화수리 산 62-1
GGB233001406,관음사입구,37.1017,126.7973167,2023-10-16,36718,31240,경기도 화성시,경기,경기 화성시 남양읍 북양리 700
GGB233001407,원안3리,37.1005,126.7909333,2023-10-16,37541,31240,경기도 화성시,경기,경기 화성시 우정읍 화수리 산 93-2
GGB233001408,원안2리,37.1005333,126.7864667,2023-10-16,36963,31240,경기도 화성시,경기,경기 화성시 우정읍 한각리 141
GGB233001409,멱우3리,37.0933333,126.8081833,2023-10-16,36989,31240,경기도 화성시,경기,경기 화성시 우정읍 멱우리 659
GGB233001410,저수지앞,37.0944,126.8028667,2023-10-16,36573,31240,경기도 화성시,경기,경기 화성시 우정읍 화수리 693-1
GGB233001411,주곡1리입구,37.1168,126.8191667,2023-10-16,36962,31240,경기도 화성시,경기,경기 화성시 우정읍 원안리 산 46-4
GGB233001412,화수3리,37.1042333,126.7920833,2023-10-16,36988,31240,경기도 화성시,경기,경기 화성시 우정읍 주곡리 835-19
GGB233001413,화수초등학교,37.1079167,126.7974333,2023-10-16,36987,31240,경기도 화성시,경기,경기 화성시 우정읍 화수리 843
GGB233001414,석포3리,37.1213167,126.83165,2023-10-16,36924,31240,경기도 화성시,경기,경기 화성시 우정읍 주곡리 724-1
GGB233001415,양지말입구,37.2052833,126.7157667,2023-10-16,37539,31240,경기도 화성시,경기,경기 화성시 장안면 금의리 568-11
GGB233001416,주곡1리입구,37.1164833,126.8188167,2023-10-16,37538,31240,경기도 화성시,경기,경기 화성시 장안면 석포리 127
GGB233001417,주곡2리(회차),37.1142667,126.8044333,2023-10-16,37537,31240,경기도 화성시,경기,경기 화성시 송산면 칠곡리 525
GGB233001418,장안9리입구,37.0606333,126.8545833,2023-10-16,36986,31240,경기도 화성시,경기,경기 화성시 장안면 독정리 산 15-1
GGB233001419,장안6리,37.0523667,126.85635,2023-10-16,36985,31240,경기도 화성시,경기,경기 화성시 장안면 장안리 713
GGB233001420,장안3리,37.0417333,126.8520167,2023-10-16,36722,31240,경기도 화성시,경기,경기 화성시 장안면 장안리 1436-15
GGB233001421,장안8리,37.0379167,126.8465833,2023-10-16,37536,31240,경기도 화성시,경기,경기 화성시 장안면 장안리 1436-79
GGB233001422,장명초분교,37.03795,126.8440167,2023-10-16,36984,31240,경기도 화성시,경기,경기 화성시 장안면 장안리 산 75-24
GGB233001423,장안제일교회,37.0346333,126.8432333,2023-10-16,36983,31240,경기도 화성시,경기,경기 화성시 장안면 장안리 1077-7
GGB233001424,장안제일교회,37.0347,126.84335,2023-10-16,36982,31240,경기도 화성시,경기,경기 화성시 우정읍 멱우리 317-11
GGB233001425,장안4리(고잔)종점,37.0364833,126.8373,2023-10-16,37535,31240,경기도 화성시,경기,경기 화성시 장안면 장안리 1077-7
GGB233001426,멱우2리,37.1020667,126.8137167,2023-10-16,36923,31240,경기도 화성시,경기,경기 화성시 장안면 장안리 1486-29
GGB233002447,스마트밸리,37.0759833,126.8707833,2023-10-16,37918,31240,경기도 화성시,경기,경기 화성시 장안면 독정리 1245-5
GGB233002448,그랑드비체.힐스테이트,37.2287833,126.9487667,2023-10-16,55336,31240,경기도 화성시,경기,경기 화성시 봉담읍 수영리 695
GGB233002449,청원초등학교,37.1885,126.7608167,2023-10-16,55371,31240,경기도 화성시,경기,경기 화성시 마도면 청원리 243-6
GGB233002450,청원공단,37.1866333,126.7638167,2023-10-16,55372,31240,경기도 화성시,경기,경기 화성시 마도면 청원리 498-1
GGB233002451,청원4리.막상공원,37.18495,126.76545,2023-10-16,55373,31240,경기도 화성시,경기,경기 화성시 마도면 청원리 산 96-5
GGB233002452,막산리,37.1825,126.76575,2023-10-16,55374,31240,경기도 화성시,경기,경기 화성시 마도면 청원리 224-9
GGB233002453,힐스테이트.그랑드비체,37.2285667,126.9489,2023-10-16,55335,31240,경기도 화성시,경기,경기 화성시 봉담읍 수영리 695
GGB233002454,청원2리.창고앞,37.1766333,126.77845,2023-10-16,55375,31240,경기도 화성시,경기,경기 화성시 마도면 청원리 857-1
GGB233002455,청원2리.수루지,37.17705,126.7794833,2023-10-16,55376,31240,경기도 화성시,경기,경기 화성시 마도면 청원리 837-3
